id,saleprice
1618,161621.80289205047
2843,163177.8523194592
1061,355191.35676509014
2786,146082.25362842833
1935,144174.99992425164
1341,104882.68820872495
521,214448.75309995853
2136,161792.95706662792
996,163498.5698707244
227,145534.38275550544
135,156941.23200814822
1167,139454.6685547781
294,178745.2177671633
1776,190951.5819106371
540,214777.56996831938
1717,222187.69050538063
2303,137572.8924175296
116,128861.00933303358
127,135122.72732974746
1371,122590.36436916178
1014,159800.4251085344
1507,157933.43169102038
702,174062.61125065625
750,143979.29786249978
261,148905.58583905647
1559,90186.0320207111
577,179359.6084113802
2812,202498.30064970744
2080,168672.70990157465
1368,121656.75686247018
2376,131579.3400141992
659,111187.05070037814
1235,126188.07331000129
332,118807.60468900122
1917,131309.10722475464
2094,218260.19263868884
1460,205055.37963937043
1471,188859.83575679996
1509,136209.37309795275
1922,124600.32510558207
433,355678.4292290376
460,251748.9686333324
1116,183885.6389836404
1137,179668.65560192527
53,188458.66511881235
2354,202444.01321719267
1475,196414.23673741875
1761,358776.0814179112
842,139613.4915618128
2739,165781.02258482494
2509,152758.35155354778
1007,227231.55611388967
2610,163312.7266534359
1952,95197.83245120151
2719,184962.24576075975
2921,116946.20861385833
1966,129941.30220850406
292,123498.53000214032
1204,176914.03911940614
1829,210978.30828482402
2419,144383.21658004564
391,179994.6733192514
798,130164.13860926765
481,234781.84750302893
193,188341.4406324834
555,130275.91240856581
899,128504.25191924121
2357,197738.26446231006
328,136480.28231113253
1356,103160.37912030594
1154,136421.57339017303
1730,196662.1389571819
2249,150529.1599876958
1119,234773.99088350486
2856,147115.75084847555
1394,149596.39046445343
2587,167070.07722717628
61,219478.64488096186
2661,167907.60310533002
2711,130677.81889522146
1147,220235.75659059023
757,142128.51626506174
2623,120167.02079570654
2378,142071.65732035524
1413,135801.79340223467
1722,211799.0584149692
1112,236517.3934199228
1623,173416.46354299417
1201,226085.3929691529
1513,136308.4512494243
957,464610.4560061074
1171,194268.1350735434
1145,232125.8561467717
2726,153753.47341024713
703,109909.48453073518
760,140353.87565571402
1964,129934.59588951687
2512,182912.60456847795
159,102112.3321080638
1281,158901.33504026564
468,211773.2381560583
290,119377.35080638475
665,117209.50439600187
1463,237683.1903968911
1792,254746.57198520785
923,131157.73114392342
500,222946.56486986042
1408,141483.75551124255
331,109438.6225199427
170,142635.72888243414
2192,120510.01034799038
2571,253323.5676535028
2314,159083.4566722141
2647,107766.46562066907
422,372219.7691824457
2457,260560.76965287456
1838,227636.46536461997
2805,247663.24693054287
1645,155768.08141745435
1711,273548.615612561
2825,278474.890362725
322,331340.239757215
2103,218984.1745761144
342,121281.94500682212
600,120066.94283414807
488,158689.18488120008
1725,185767.3138033804
2246,226544.59451439115
2847,123053.50463587116
806,197763.02783313097
530,249702.62248567562
963,207776.92851116566
2678,103236.31031372148
171,116043.32772940182
2401,370986.0887263125
805,183073.43315223476
2259,213709.45824916975
1748,172822.8311172236
1361,127292.50324706984
1677,113149.88435721147
1406,118267.60823967092
2322,251288.91408178245
688,149977.48993717914
143,120782.65349436877
804,184296.83986661735
1214,140999.30128377164
2828,140296.07449624164
1999,178079.28656911
2467,185191.06567814032
2665,134654.54249095923
1538,258802.01871093246
398,121151.39301801746
2822,141961.312220629
2157,158847.86723534862
1856,176480.659096202
1269,138136.81470906513
2570,120687.52165688999
2320,205992.12479015387
1517,147071.30648120266
2304,142390.95642062934
1312,118522.11998773506
2012,127596.37329744949
506,237015.59343501506
2865,220870.06030495383
2367,101545.126130521
554,98491.06896124262
238,135272.09014728473
1954,118658.47258007817
2488,175986.57952576748
2291,118148.83662570699
1969,139347.82224613713
2725,145287.47870849882
1482,164845.37293754984
2763,202312.90069297352
503,189905.692869435
1584,220755.1751736086
1531,140398.7855633917
2210,188185.45373660937
459,260001.563218461
556,134593.60482461465
1347,136197.80311021215
1290,95763.21877067571
1388,119189.29964177887
1571,356972.4471760299
2754,200780.17251445993
765,162038.512963309
2494,141947.3458729089
2870,215844.24304554367
7,194147.95951113646
1114,209250.26665015623
2418,257905.37010693643
291,210092.861960156
18,213108.84584403463
39,390180.16524207976
1001,249419.14533389173
2442,263925.2266868644
616,139705.8147527448
2680,111381.63367678988
1414,127577.2821157194
289,151988.03907662118
40,212270.38857709517
860,119458.42125309113
409,145918.71520886023
673,120567.87582385348
2427,187903.01146272954
2036,174941.8436710498
2564,137336.82509474066
642,168313.41773460497
1008,192302.0979172843
1908,204721.64457576798
2519,145365.24253485975
1369,98721.32209227257
2855,128207.89635188313
712,109314.8623801829
1943,132690.3008831999
1958,135860.358035759
107,177962.62561239034
2295,173056.91712462454
704,112589.44809056818
676,142477.5174650682
259,186144.69645731896
93,237512.9642484798
106,208683.84285557398
2315,156613.3374081056
1050,124919.1534205915
1095,241704.2242598288
2709,127809.18594767305
758,151009.3263464872
1496,122950.66066702921
2370,112678.9037336458
2458,247984.68955780065
2733,133062.76169089397
161,310518.4196222585
726,123829.97983236652
845,206060.08331767726
947,204039.45590340998
2232,144452.13262157573
2563,113867.82041838398
2299,185211.63154184073
211,97266.06601450132
605,177254.4031302025
1478,266031.1986349686
2247,182719.8783353885
2274,154157.8521964802
2869,189083.4472552357
967,217062.74644290528
2656,117903.59153489192
667,217146.7424208437
1042,112103.3532169775
2023,141076.3755490681
2447,312239.51067850774
2055,138699.9096442407
2275,236139.9743485672
2204,140608.94661703653
1563,198071.67819881457
483,207125.46397801908
796,165465.21068932756
1526,162095.64826117444
2042,137575.80392208812
442,309798.61551062204
1693,316217.3815581775
1468,216474.52220015146
1430,179838.0814159896
2605,179821.11364912952
1529,150856.2142287391
335,147812.84686158056
1287,127539.40963949438
31,111812.25199523207
1785,304163.62620456365
82,188525.62037220364
2620,131013.45435792842
252,170196.44556665578
721,105799.45568885951
2165,203695.5679317949
2316,176755.15604535694
775,157499.2410505964
1558,128659.48335739941
17,204317.85308705654
1022,218244.6823487135
925,110143.01434762345
438,245147.56482822378
1270,169479.3545717775
1272,129547.08578435698
215,139229.55087449128
266,194056.92060664092
2402,210487.77701192908
1250,115855.70456055173
1984,104421.15107134444
1279,130020.61999615922
377,214381.45347231976
1252,177629.9838512282
2156,265545.2376818727
499,254863.812036964
1374,161602.40109128557
2898,197219.79250475857
401,119060.3636709149
2721,180416.21547221736
2078,234782.37038003677
2589,135912.8575054668
1946,261895.49945400574
1334,99574.96574174264
2781,223954.21743413224
431,350649.3354571973
576,150829.20242634765
1474,212450.04906801681
2254,128478.15952233592
2155,250617.2315022198
885,176435.2465111211
643,134581.19764967402
1944,99572.63770897861
480,193225.38345593988
2845,139466.8869307589
2387,302207.2297305376
2407,197999.41857405362
2527,145379.91913153452
2514,174711.8167510677
629,137288.34989457903
80,221846.7231461166
1876,140986.85874705436
1546,100863.56737188634
2518,172400.22066076496
2347,149904.60438404634
783,162956.31887889863
1322,95629.85123535717
194,108999.60205729137
1770,250524.54716918664
2143,161328.91289750458
1229,160783.8440512374
511,250060.2319899907
46,198862.85645779473
1348,136004.038253997
2465,210500.81784492446
387,209961.87353792705
873,196916.87577379274
1918,109495.83396302332
2764,245684.51295995736
2184,101953.8479187754
934,127200.41234852071
1920,133021.87816923734
2631,125643.70094134216
1768,433165.0064144847
2040,107802.84353783593
1749,260023.04797677125
834,216992.36371116946
1457,201093.5314231231
79,128406.44569151883
2302,132335.22240553657
1817,143613.49945768982
2755,222643.34709440963
359,171147.07518615853
2059,138439.5795721152
2092,212066.04677205073
2516,232031.63286104042
150,114078.16434555384
1656,152444.46974625712
83,118263.6914217124
2411,219059.6036940288
795,150887.25994957215
2312,209369.19353626738
2917,138063.90771945473
1624,219815.09800159477
2215,213697.6411263044
1211,123892.97275545646
1485,167743.76270508236
1024,175707.64403870603
570,215964.86146631127
2874,129469.96530229942
700,183467.42878429877
2756,178177.90534868516
2022,169720.9812741385
583,177418.709256668
2392,350772.5935386887
2424,185784.86306198826
212,109558.51904838957
736,113620.69075109524
1610,182226.26330677263
890,133027.25741995499
467,227411.60694554856
578,148683.9736238037
1747,217980.9102893978
1149,165007.46856986854
2758,257735.15213517298
857,137483.8616500087
2219,254685.93022984604
733,91700.35360603314
2909,120363.83676100959
1798,262412.7706860269
235,171460.11952944
2366,140278.72594119213
1027,144920.05481779634
1195,126701.55343258055
1303,87439.57574604539
148,142700.5280147274
608,148255.58976908948
2515,260371.80702745088
821,268482.06498579134
2500,307175.875533608
745,105338.60343372764
741,107178.23619866779
1611,215155.813483331
2532,144698.19273679832
1081,187584.43084398075
1692,300371.50106368016
2520,196623.07033500634
276,170215.04064552416
1992,136437.77056803438
663,111690.06120911153
418,103002.64489718876
1733,227468.54086443642
2359,150797.87945724244
253,187350.93690952432
1518,168057.80281365284
2035,128514.92427105468
2919,112903.33304522675
1540,186219.26779200247
2120,160225.11264801677
1674,187075.27479746408
256,138267.23887876264
2361,142022.3154218169
978,101677.64076976693
2280,138757.53447469836
2095,192066.93827991455
1709,293015.2539723278
2801,195117.05284349428
1246,123970.22241756768
2373,100991.62389348523
1055,213174.40551550128
2017,121027.34093437495
1099,235782.64697595953
1344,142832.81315340038
835,184844.4325358905
1117,203124.1329346146
2043,108874.61380575493
2085,142996.8155301804
410,140742.23610353936
2650,103286.74920422566
2867,139863.52796754276
1668,114985.51898027014
1161,176231.71080967376
2122,196111.6243926591
2539,134195.0066316697
1047,141467.0118703596
1445,137905.1060144168
541,158104.03077152395
569,220192.6615871226
1276,132390.32675127435
918,98696.94204965484
326,177763.8279974275
1936,147899.4872710578
895,113132.84110033349
257,168918.35221278394
1241,131923.93883718055
1545,110844.4641190857
1189,176859.28164128464
270,151751.52711888938
2066,263602.2407649623
693,106436.34512301558
1259,113985.0671040017
2916,129395.13450489374
2321,252645.40797009633
1977,87877.63094075199
1895,141120.47057289968
1240,137874.4648784552
85,141629.1034803987
1823,111950.60875331523
825,262963.11570223083
110,235408.36350006005
697,126719.667996265
2297,135858.38494011533
1231,129876.9636092505
1355,140218.54358996428
968,366794.30520848895
584,189739.43652474618
1315,150004.72446803714
1606,129947.18177370419
206,135468.52557591128
1685,280851.93697940186
2016,113213.73260966555
869,220713.70034431457
2135,138458.93246961443
2346,165199.76796568691
2430,200019.73880996526
2198,95074.67351790227
2652,121615.02843033307
27,126939.66857613961
241,187738.5699012712
906,132793.297713604
1506,125964.19376320101
2098,309356.08281609835
1435,150499.84393195697
2213,161273.3839464197
1274,128357.50126307202
743,95112.22984193749
1737,193255.32220562507
2797,239537.19372018764
2185,150795.80130762572
58,165854.2780948393
830,226628.37270768452
808,200627.266781429
680,159928.32136104163
1153,145161.26884908095
1291,117104.5692919197
1818,204498.61935849546
2161,215579.38216988696
1883,136564.40127287817
350,247933.78604983515
2473,158512.4877548716
295,206802.29428289883
293,204407.24248393974
859,133258.63828357938
288,103392.45565527334
1578,194213.72638731787
102,119229.96857785975
2831,193086.9327777283
1030,171477.2786222942
2551,130150.76519268035
1286,183928.89857578004
958,286453.4701890681
776,130558.01307205984
72,216255.7064378271
2263,195724.90461305546
1866,126961.04013468296
2876,100448.85706165928
2146,245493.80096477538
103,191632.18824848364
1500,140296.07449624164
492,193173.76191771065
167,125379.65832362109
2597,121068.15164074348
2685,106966.88331613533
1035,141821.09360407188
1220,116769.02316491725
2602,133917.2572306174
2159,190113.90971963544
695,171186.11609073728
1109,206224.7700034108
640,150530.63128694188
1652,173530.5427000319
2090,222173.7749137316
1188,147487.29864092474
2345,199938.8636066969
1059,346682.79914291226
2751,217009.77522724553
128,175382.06283714488
1523,169672.47427111957
2925,166034.1213337867
2145,247348.72723856266
1121,193509.6972301986
566,221981.1810176511
565,198229.70637953992
1331,155299.96507797
2928,138040.36859174562
156,127635.90793459723
797,158097.05161663552
327,109954.12805628404
2859,142972.10012076906
1453,101033.99096252769
1762,229446.02887200436
1868,205915.06148147816
1760,201654.4246830538
1113,194314.89119439822
1812,237767.6869848715
117,162650.01851194637
1142,194200.2069766986
2342,323353.37195786554
927,123353.51632032322
2478,167359.62149259285
655,96771.96248660941
2064,137420.4629209902
369,204172.61627850932
2239,128164.00308472966
2732,168884.38967818843
1653,172926.13177285285
959,169379.33773076913
2395,298088.82206323626
1412,138159.1256245821
271,234734.72629384603
1484,138673.39970279462
1497,166643.0359087297
552,180421.13126109686
2,134365.6410939836
1855,245388.20583655243
4,201284.15938049235
2292,157004.72225365986
134,145527.8693514135
646,101235.38255663944
42,270610.18533578014
532,209077.08094087365
713,128324.00599291292
2561,130779.15625941177
2360,140049.44090812065
1333,135618.1139194406
1407,234005.21650972613
2892,254754.01064084203
574,192766.79764013778
1227,151620.2819371014
2591,189218.04525169823
1476,229025.55622501182
1125,249433.7479207589
1446,168756.01924060547
408,123757.96455949714
1101,228996.04217080772
2251,235757.88475284958
373,178796.8118282918
2554,134230.79175333586
2382,241169.01859343238
1985,94892.3037928234
519,192570.824892445
1093,187701.57213058666
864,215925.94994309684
2889,131980.07306904852
2308,148803.8183599367
986,154542.13752436847
1302,121842.97963222471
585,128962.11770904792
2708,123635.6999011925
147,147018.894297424
1441,216627.86162035202
383,187645.44011719862
285,137661.19461600186
181,117137.82220048842
358,166012.4664924977
780,158699.42926383246
258,171310.02938909637
1865,184928.5700340983
692,117863.77862679609
2902,234185.68857146264
508,224982.93445248413
2638,126567.79641866504
36,162107.18767408474
611,148415.90239913674
2281,146115.74829957006
1678,140456.40373627155
1696,408537.73652435443
1557,77990.79185648938
2180,151117.08816181647
1726,211169.67803004908
951,134652.59872361762
267,243662.6320415818
2706,148698.33532010607
2221,183792.4188916512
1357,156495.16622023867
2901,244116.4610333084
347,162948.19651043427
2164,209899.87724019337
1586,225100.92604694143
360,165280.65034230205
1769,216451.86364877073
2617,182200.90105034935
1879,173389.26162557228
991,172313.43566087284
1535,122784.08959404676
1191,164762.41882712085
1579,194331.32397212967
1882,128905.7648334105
1510,159218.1683550934
2196,224799.84783609828
1845,204238.42542898626
2336,291527.8805751662
942,105750.80932605662
861,116177.84295768454
2555,114430.87064321339
1392,147649.79968737968
2099,245226.22645818407
1543,120323.13961169444
948,230216.9173724259
1239,179380.53412548854
22,170337.12650314678
2796,196576.19384573423
2747,224577.9751855469
92,256240.63877120323
210,178688.43720062223
1858,173152.16039480414
2228,125191.44813991268
447,177558.2285498603
827,235046.35046015435
1649,213997.3691934112
682,152246.58003174892
2698,123213.37574986136
494,148552.62088694941
214,126662.50842824223
2441,246908.9790244198
2679,114530.70448488923
1336,109513.84218035749
465,182765.96050371742
1524,130640.21528098441
2543,128290.7151091916
631,140522.0692624632
2452,239504.26760299585
228,153758.65510026476
126,187213.0269083733
1092,161807.76580424135
1122,226702.1335455632
932,150440.17278492555
1980,98036.98438069032
2171,137100.76668652403
551,159665.07752233703
2768,170137.23066304
2056,116556.88748747739
1159,249546.7767635669
2645,165257.432674503
1174,185965.59020913794
2266,250447.873477309
2462,327011.2837155614
1219,136235.58442437724
2922,163838.02446066192
118,129586.60529097234
474,171126.0718201542
2576,148065.25769322965
872,278482.9684864746
1077,185114.05863299116
1536,118706.30745077832
1150,136240.23746670224
2341,237230.06929638435
1931,170928.68781989813
2785,159975.1535172356
2538,141719.84997746104
597,169392.93376806
464,198235.26973867224
233,212350.92654853105
2169,113364.08845693246
2123,191551.15604029235
1867,166173.35600832792
137,205428.86613579176
515,202789.03678168688
933,109300.14874939731
2784,139173.75395570864
972,141921.0594041855
599,162885.46525988565
2614,141133.23310436995
2582,132699.29333096673
1409,174878.49573284254
175,134708.46276233683
352,171152.38002351124
976,113750.08161910024
2134,216442.73412179924
984,121329.97543290007
2396,303466.92406556883
1673,117182.75694541092
404,132699.9270547041
607,153678.1347807278
814,150074.73957603046
868,214969.52722754295
2271,229970.55167700548
1633,239770.95281032333
337,223706.41112930374
2765,191874.83593607636
1746,229010.96847257006
368,233886.2767738864
2806,224107.6665521888
1662,163443.4110163218
1234,212203.4846460169
1373,125091.99692144408
1672,118021.12668745959
1939,127519.62893854192
